staSeq,date,reachLen,totalInd,sampYr,lev1Name,lev1Memb,lev2Name,lev2Memb,levPropNum
15316,2011-08-02,50,88,2011,3,0.568181818,4,0.43181818,3.431818175
17700,2011-08-02,50,79,2011,4,1,NA,0,4
18565,2011-08-02,50,38,2011,4,1,NA,0,4
15529,2011-08-02,210,1540,2011,3,0.63311688,2,0.366883117,2.633116874
15044,2011-08-02,150,361,2011,4,1,NA,0,4
17697,2011-08-02,60,35,2011,4,1,NA,0,4
15985,2011-08-03,50,59,2011,6,1,NA,0,6
17704,2011-08-03,50,53,2011,4,1,NA,0,4
15217,2011-08-03,58,40,2011,5,0.833333333,6,0.16666667,5.166666687
17702,2011-08-03,55,61,2011,5,1,NA,0,5
14471,2011-08-05,200,319,2011,4,1,NA,0,4
16192,2011-08-05,117,625,2011,2,1,NA,0,2
14252,2011-08-08,425,483,2011,5,1,NA,0,5
17703,2011-08-11,100,90,2011,4,1,NA,0,4
18602,2011-08-11,100,100,2011,3,1,NA,0,3
16995,2011-08-11,100,16,2011,4,1,NA,0,4
16512,2011-08-11,100,99,2011,3,0.5,4,0.5,3.5
17698,2011-08-11,100,169,2011,4,0.5,5,0.5,4.5
15853,2011-08-12,100,166,2011,5,0.65384615,4,0.346153846,4.653846135
14249,2011-08-12,70,316,2011,3,0.89873418,2,0.101265823,2.898734186
15887,2011-08-16,150,533,2011,2,0.751407129,3,0.24859287,2.248592869
14710,2011-08-16,150,217,2011,3,1,NA,0,3
17414,2011-08-16,150,209,2011,4,1,NA,0,4
15510,2011-08-17,169,418,2011,4,1,NA,0,4
16028,2011-08-17,100,209,2011,4,1,NA,0,4
14826,2011-08-17,100,186,2011,3,1,NA,0,3
18601,2011-08-18,50,21,2011,4,0.57936508,3,0.420634921,3.579365082
15246,2011-08-18,150,115,2011,3,1,NA,0,3
18509,2011-08-18,50,147,2011,3,1,NA,0,3
15043,2011-08-18,150,126,2011,4,0.81746032,3,0.182539683,3.817460328
18603,2011-08-18,75,131,2011,3,1,NA,0,3
18508,2011-08-18,120,128,2011,4,1,NA,0,4
16831,2011-08-22,50,38,2011,3,0.5,4,0.5,3.5
18585,2011-08-22,53,38,2011,4,1,NA,0,4
18567,2011-08-22,54,31,2011,5,0.61021505,4,0.333333333,4.553763422
16532,2011-08-22,50,40,2011,2,1,NA,0,2
17379,2011-08-22,150,150,2011,4,0.75,3,0.25,3.75
14441,2011-08-23,350,228,2011,3,1,NA,0,3
14306,2011-08-23,50,21,2011,5,1,NA,0,5
16119,2011-08-23,100,153,2011,4,1,NA,0,4
16400,2011-08-23,300,280,2011,3,1,NA,0,3
15581,2011-08-23,210,206,2011,5,1,NA,0,5
17701,2011-08-23,50,16,2011,6,1,NA,0,6
16207,2011-08-23,50,143,2011,3,1,NA,0,3
14209,2011-08-24,135,234,2011,4,1,NA,0,4
14825,2011-08-24,300,324,2011,4,1,NA,0,4
17206,2011-08-24,150,274,2011,4,1,NA,0,4
17031,2011-08-24,80,133,2011,5,1,NA,0,5
14316,2011-08-24,300,215,2011,3,0.61627907,4,0.38372093,3.383720929
18596,2011-08-24,57,42,2011,3,1,NA,0,3
14538,2011-08-24,50,125,2011,3,0.5,4,0.5,3.5
16939,2011-08-24,50,73,2011,5,1,NA,0,5
17655,2011-08-24,88,80,2011,3,1,NA,0,3
17729,2011-08-25,180,120,2011,2,0.5,3,0.5,2.5
18575,2011-08-25,70,22,2011,3,1,NA,0,3
17038,2011-08-25,200,281,2011,3,0.75,4,0.13967972,3.029359449
14792,2011-08-25,135,276,2011,3,0.958937198,4,0.0410628,3.041062794
14329,2011-08-25,300,133,2011,5,1,NA,0,5
14229,2011-08-25,104,165,2011,4,1,NA,0,4
14317,2011-08-25,300,183,2011,5,1,NA,0,5
16128,2011-08-26,110,23,2011,5,1,NA,0,5
15151,2011-08-26,110,156,2011,3,0.777777778,4,0.22222222,3.222222213
14206,2011-08-26,300,118,2011,5,1,NA,0,5
14280,2011-09-18,145,104,2011,3,1,NA,0,3
15284,2012-06-01,145,134,2012,3,1,NA,0,3
17391,2012-06-01,105,146,2012,5,1,NA,0,5
16368,2012-06-01,67,151,2012,3,0.75,4,0.25,3.25
16385,2012-06-07,100,113,2012,2,1,NA,0,2
16089,2012-06-07,100,112,2012,3,1,NA,0,3
17088,2012-06-07,100,51,2012,1,1,NA,0,1
16377,2012-06-07,108,149,2012,3,0.75,4,0.25,3.25
16294,2012-06-07,240,144,2012,3,1,NA,0,3
15768,2012-06-07,125,408,2012,4,1,NA,0,4
17271,2012-06-08,144,223,2012,3,1,NA,0,3
15172,2012-06-08,144,267,2012,3,0.654494382,4,0.34550562,3.345505626
16874,2012-06-08,100,100,2012,3,0.75,4,0.25,3.25
15786,2012-06-11,112,123,2012,4,0.87601626,3,0.12398374,3.87601626
14713,2012-06-11,150,342,2012,3,0.75,4,0.25,3.25
16312,2012-06-11,112,81,2012,4,1,NA,0,4
14283,2012-06-11,165,318,2012,2,0.606918239,3,0.39308176,2.393081758
16313,2012-06-11,125,203,2012,3,1,NA,0,3
14461,2012-06-12,146,171,2012,3,1,NA,0,3
14442,2012-06-12,150,103,2012,4,0.5,2,0.25,3.25
15678,2012-06-12,108,172,2012,3,0.5,4,0.5,3.5
15679,2012-06-12,85,93,2012,3,1,NA,0,3
17574,2012-06-12,60,190,2012,3,1,NA,0,3
16383,2012-06-13,135,233,2012,3,0.5,4,0.5,3.5
15570,2012-06-13,75,85,2012,3,0.5,4,0.5,3.5
16373,2012-06-13,100,300,2012,3,0.5,4,0.5,3.5
16316,2012-06-13,100,74,2012,2,0.75,3,0.25,2.25
18211,2012-06-13,75,58,2012,2,0.75,3,0.25,2.25
15991,2012-06-14,100,99,2012,4,0.75,3,0.25,3.75
15512,2012-06-14,125,221,2012,3,0.75,2,0.25,2.75
15703,2012-06-14,160,95,2012,3,1,NA,0,3
14504,2012-06-14,165,100,2012,2,0.5,3,0.5,2.5
16080,2012-06-14,110,164,2012,2,0.75,3,0.25,2.25
14438,2012-06-14,60,113,2012,3,0.74778761,2,0.252212389,2.747787609
16371,2012-06-15,118,200,2012,4,1,NA,0,4
15169,2012-06-15,140,277,2012,3,1,NA,0,3
16964,2012-06-15,150,187,2012,4,1,NA,0,4
18521,2012-06-15,142,79,2012,3,0.515822785,5,0.48417722,3.968354454
18212,2012-06-15,100,238,2012,4,1,NA,0,4
18452,2012-06-15,100,58,2012,5,1,NA,0,5
15742,2012-06-15,90,44,2012,3,0.651515152,4,0.34848485,3.348484855
15043,2012-06-18,150,158,2012,3,0.68181818,2,0.318181818,2.681818176
15507,2012-06-18,180,158,2012,2,0.841772152,3,0.15822785,2.158227854
15509,2012-06-18,100,139,2012,3,0.5,4,0.5,3.5
14169,2012-06-19,179,143,2012,4,1,NA,0,4
15707,2012-06-19,150,10,2012,5,1,NA,0,5
14409,2012-06-19,84,35,2012,3,1,NA,0,3
15816,2012-06-19,90,83,2012,6,1,NA,0,6
15014,2012-06-20,140,188,2012,3,1,NA,0,3
18519,2012-06-20,50,74,2012,5,1,NA,0,5
18527,2012-06-20,58,86,2012,3,1,NA,0,3
16077,2012-06-20,137,143,2012,3,0.75,4,0.25,3.25
14778,2012-06-20,60,86,2012,5,0.66666667,4,0.333333333,4.666666683
16111,2012-06-20,110,65,2012,4,0.59615385,3,0.403846154,3.596153862
18522,2012-06-20,66,389,2012,3,1,NA,0,3
16718,2012-06-20,165,234,2012,3,1,NA,0,3
18213,2012-06-20,110,163,2012,4,1,NA,0,4
14402,2012-06-21,185,195,2012,4,1,NA,0,4
14390,2012-06-21,135,91,2012,4,1,NA,0,4
18535,2012-06-21,51,64,2012,5,1,NA,0,5
18456,2012-06-21,40,73,2012,5,1,NA,0,5
16331,2012-06-22,128,177,2012,3,1,NA,0,3
16846,2012-06-22,160,106,2012,2,0.764150943,3,0.23584906,2.235849067
18523,2012-06-22,128,93,2012,2,0.725806452,3,0.27419355,2.274193553
16505,2012-06-22,100,194,2012,4,0.666666667,5,0.33333333,4.333333317
17654,2012-06-22,120,91,2012,4,1,NA,0,4
15042,2012-06-22,121,272,2012,4,1,NA,0,4
14377,2012-06-22,150,33,2012,4,0.5,5,0.5,4.5
16028,2012-06-22,100,179,2012,4,1,NA,0,4
15506,2012-06-22,120,96,2012,3,1,NA,0,3
18536,2012-06-25,77,384,2012,4,0.75,3,0.25,3.75
16731,2012-06-25,127,118,2012,3,0.5,4,0.5,3.5
18446,2012-06-25,68,26,2012,5,1,NA,0,5
17435,2012-06-26,135,31,2012,3,1,NA,0,3
16879,2012-06-26,50,102,2012,4,0.75,3,0.25,3.75
17436,2012-06-26,175,112,2012,4,0.666666667,5,0.19047619,4.047619045
17167,2012-06-26,150,136,2012,3,1,NA,0,3
15579,2012-06-26,85,52,2012,3,1,NA,0,3
14400,2012-06-26,60,24,2012,5,0.75,4,0.25,4.75
18437,2012-06-26,61,76,2012,2,0.75,3,0.25,2.25
18270,2012-06-26,150,432,2012,4,0.666666667,5,0.33333333,4.333333317
18454,2012-06-26,70,13,2012,5,0.66666667,4,0.333333333,4.666666683
17366,2012-06-26,57,13,2012,4,1,NA,0,4
17186,2012-06-26,150,127,2012,3,1,NA,0,3
18217,2012-06-27,100,144,2012,2,0.5,3,0.5,2.5
16502,2012-06-27,150,452,2012,3,0.75,2,0.25,2.75
16387,2012-06-27,95,75,2012,2,1,NA,0,2
16898,2012-06-27,100,236,2012,2,0.593220339,3,0.40677966,2.406779658
16758,2012-06-27,110,122,2012,2,0.5,3,0.5,2.5
18158,2012-06-28,50,103,2012,4,0.666666667,5,0.33333333,4.333333317
16603,2012-06-29,50,104,2012,5,1,NA,0,5
14263,2012-06-29,65,308,2012,4,1,NA,0,4
18209,2012-06-29,150,65,2012,3,1,NA,0,3
18520,2012-06-29,91,68,2012,5,0.67647059,4,0.323529412,4.676470597
14605,2012-06-29,200,244,2012,2,0.897540984,3,0.10245902,2.102459027
16440,2012-06-29,150,214,2012,3,1,NA,0,3
17300,2012-06-29,125,156,2012,3,0.93589744,2,0.064102564,2.935897448
18442,2012-06-29,50,64,2012,5,0.833333333,6,0.16666667,5.166666687
14417,2012-06-29,428,252,2012,3,1,NA,0,3
17568,2012-07-02,120,60,2012,4,1,NA,0,4
14260,2012-07-02,170,395,2012,3,0.56962025,2,0.430379747,2.569620244
15965,2012-07-02,182,74,2012,2,1,NA,0,2
16518,2012-07-02,132,462,2012,4,1,NA,0,4
16324,2012-07-02,162,242,2012,2,0.648760331,3,0.35123967,2.351239671
18206,2012-07-03,100,66,2012,5,1,NA,0,5
14165,2012-07-03,65,218,2012,5,1,NA,0,5
15413,2012-07-03,141,128,2012,4,1,NA,0,4
17291,2012-07-03,80,125,2012,5,1,NA,0,5
17285,2012-07-03,75,57,2012,5,1,NA,0,5
16336,2012-07-03,130,138,2012,5,1,NA,0,5
17287,2012-07-03,65,52,2012,4,1,NA,0,4
16728,2012-07-03,112,103,2012,5,1,NA,0,5
16323,2012-07-03,90,154,2012,2,0.5,3,0.5,2.5
14146,2012-07-05,55,62,2012,4,0.84677419,3,0.153225806,3.846774179
14548,2012-07-05,122,199,2012,6,0.74288107,5,0.257118928,5.74288106
14490,2012-07-05,57,27,2012,5,0.93209877,3,0.067901235,4.864197554
14288,2012-07-05,165,489,2012,5,1,NA,0,5
15250,2012-07-05,150,120,2012,5,0.83333333,3,0.083333333,4.749999983
14547,2012-07-06,110,148,2012,5,0.722222222,6,0.27777778,5.277777791
15348,2012-07-06,100,108,2012,4,1,NA,0,4
15353,2012-07-06,100,114,2012,4,0.719298246,5,0.28070175,4.280701732
15411,2012-07-06,102,145,2012,5,0.5,6,0.5,5.5
14286,2012-07-06,175,244,2012,3,1,NA,0,3
18526,2012-07-09,240,199,2012,4,1,NA,0,4
18525,2012-07-09,180,50,2012,4,0.75,3,0.25,3.75
18524,2012-07-09,150,290,2012,3,0.75,2,0.25,2.75
18545,2012-07-09,66,202,2012,3,0.5,4,0.5,3.5
16380,2012-07-09,75,46,2012,5,1,NA,0,5
14494,2012-07-09,117,248,2012,4,1,NA,0,4
15333,2012-07-09,125,88,2012,5,1,NA,0,5
18204,2012-07-09,105,239,2012,4,0.944444444,5,0.05555556,4.055555578
15772,2012-07-09,93,475,2012,4,1,NA,0,4
14552,2012-07-10,102,333,2012,4,1,NA,0,4
14572,2012-07-10,130,188,2012,4,1,NA,0,4
14174,2012-07-11,150,315,2012,4,1,NA,0,4
14187,2012-07-11,139,469,2012,2,0.520255864,3,0.47974414,2.479744147
15020,2012-07-11,140,294,2012,3,0.76530612,2,0.234693878,2.765306115
16535,2012-07-12,100,74,2012,1,1,NA,0,1
17283,2012-07-12,67,10,2012,5,1,NA,0,5
16122,2012-07-12,100,169,2012,3,0.77810651,2,0.221893491,2.778106512
16311,2012-07-12,120,237,2012,5,0.9335443,3,0.066455696,4.867088589
14396,2012-07-12,126,192,2012,3,0.52083333,2,0.479166667,2.520833323
15262,2012-07-12,100,260,2012,4,1,NA,0,4
16410,2012-07-12,85,209,2012,3,0.75119617,1,0.248803828,2.502392338
16470,2012-07-12,100,201,2012,4,1,NA,0,4
17905,2012-07-12,82,76,2012,2,1,NA,0,2
16595,2012-07-13,70,58,2012,2,1,NA,0,2
17532,2012-07-13,50,128,2012,1,0.5,2,0.5,1.5
14774,2012-07-13,50,187,2012,2,0.5,3,0.5,2.5
14278,2012-07-13,150,44,2012,5,0.727272727,6,0.27272727,5.272727256
18435,2012-07-13,55,187,2012,4,1,NA,0,4
17031,2012-07-13,54,124,2012,4,1,NA,0,4
14277,2012-07-13,117,169,2012,4,1,NA,0,4
17267,2012-07-13,50,201,2012,3,0.866915423,4,0.13308458,3.133084589
14551,2012-07-13,96,406,2012,4,1,NA,0,4
14465,2012-07-16,162,277,2012,3,1,NA,0,3
15407,2012-07-16,50,62,2012,4,0.666666667,5,0.27688172,4.220430105
17082,2012-07-16,86,225,2012,4,1,NA,0,4
14575,2012-07-16,93,115,2012,5,0.833333333,6,0.16666667,5.166666687
15747,2012-07-16,177,438,2012,3,1,NA,0,3
14576,2012-07-16,150,211,2012,4,0.88704581,3,0.112954186,3.887045799
14578,2012-07-16,83,23,2012,5,1,NA,0,5
14579,2012-07-16,123,170,2012,5,1,NA,0,5
14574,2012-07-16,122,42,2012,5,1,NA,0,5
14397,2012-07-17,150,265,2012,3,1,NA,0,3
15309,2012-07-17,420,236,2012,3,1,NA,0,3
14479,2012-07-17,150,730,2012,4,0.785714286,5,0.21428571,4.214285693
15334,2012-07-17,100,165,2012,4,1,NA,0,4
18050,2012-07-17,302,279,2012,3,0.53763441,2,0.462365591,2.537634413
14349,2012-07-18,150,277,2012,3,1,NA,0,3
15516,2012-07-18,150,394,2012,2,1,NA,0,2
15701,2012-07-18,108,263,2012,3,0.75,4,0.25,3.25
18272,2012-07-18,25,33,2012,2,0.5,3,0.5,2.5
17533,2012-07-18,48,31,2012,3,1,NA,0,3
15699,2012-07-18,150,300,2012,3,0.6,2,0.4,2.6
17534,2012-07-18,47,31,2012,6,1,NA,0,6
14520,2012-07-19,146,314,2012,3,1,NA,0,3
15048,2012-07-19,132,216,2012,3,1,NA,0,3
18608,2012-07-19,50,42,2012,4,1,NA,0,4
15046,2012-07-19,100,246,2012,3,0.83333333,2,0.166666667,2.833333323
16120,2012-07-19,50,99,2012,4,0.666666667,5,0.33333333,4.333333317
14880,2012-07-19,118,245,2012,2,1,NA,0,2
14241,2012-07-19,117,215,2012,3,0.75,4,0.25,3.25
15505,2012-07-19,98,355,2012,2,1,NA,0,2
15783,2012-07-23,75,143,2012,3,0.75,2,0.25,2.75
18531,2012-07-23,51,12,2012,5,1,NA,0,5
14305,2012-07-23,100,17,2012,4,0.666666667,5,0.33333333,4.333333317
15044,2012-07-23,230,508,2012,4,1,NA,0,4
15045,2012-07-24,50,51,2012,4,1,NA,0,4
18543,2012-07-24,50,12,2012,5,1,NA,0,5
18433,2012-07-24,50,149,2012,3,1,NA,0,3
14303,2012-07-24,129,764,2012,3,0.78534031,2,0.214659686,2.785340302
17984,2012-07-24,50,87,2012,4,1,NA,0,4
18538,2012-07-24,50,42,2012,2,1,NA,0,2
18558,2012-07-24,69,41,2012,5,1,NA,0,5
16999,2012-07-24,50,69,2012,3,1,NA,0,3
15795,2012-07-25,300,170,2012,3,0.67647059,2,0.323529412,2.676470594
15825,2012-07-25,300,290,2012,4,1,NA,0,4
18159,2012-07-25,250,309,2012,3,0.67475728,2,0.325242718,2.674757277
16258,2012-07-25,200,61,2012,4,0.5,2,0.25,3.25
16239,2012-07-25,300,274,2012,2,0.75,3,0.25,2.25
14193,2012-07-25,150,425,2012,3,0.691176471,4,0.30882353,3.308823532
14841,2012-07-26,300,737,2012,3,0.75,4,0.25,3.25
16066,2012-07-26,300,282,2012,3,0.75,4,0.25,3.25
15581,2012-07-26,210,49,2012,5,0.666666667,6,0.33333333,5.333333313
14197,2012-07-26,300,380,2012,3,0.75,4,0.25,3.25
16221,2012-07-26,300,607,2012,3,0.876923077,4,0.12307692,3.123076911
18623,2012-07-27,110,446,2012,4,0.62705531,3,0.372944694,3.627055321
16836,2012-07-30,100,182,2012,2,1,NA,0,2
18440,2012-07-31,59,117,2012,3,1,NA,0,3
18439,2012-07-31,60,65,2012,3,1,NA,0,3
18453,2012-07-31,70,135,2012,4,1,NA,0,4
18448,2012-07-31,50,136,2012,3,0.5,4,0.5,3.5
17004,2012-07-31,69,34,2012,4,0.79411765,3,0.205882353,3.794117659
14289,2012-08-01,64,57,2012,5,0.666666667,6,0.33333333,5.333333313
16348,2012-08-01,50,35,2012,3,0.5,4,0.5,3.5
16192,2012-08-03,50,93,2012,3,1,NA,0,3
17482,2012-08-06,425,449,2012,5,1,NA,0,5
16761,2012-08-08,75,90,2012,2,1,NA,0,2
16842,2012-08-09,95,253,2012,4,0.5,5,0.5,4.5
18443,2012-08-10,53,70,2012,4,1,NA,0,4
18420,2012-08-10,60,29,2012,4,0.55747126,3,0.442528736,3.557471247
16930,2012-08-10,50,73,2012,5,1,NA,0,5
15887,2012-08-13,150,336,2012,3,1,NA,0,3
18208,2012-08-13,150,228,2012,3,1,NA,0,3
14710,2012-08-13,150,242,2012,2,0.79338843,3,0.20661157,2.20661157
17729,2012-08-13,180,406,2012,3,0.73891626,2,0.261083744,2.738916268
17038,2012-08-13,200,424,2012,4,0.75,3,0.25,3.75
17414,2012-08-13,150,114,2012,4,0.85087719,3,0.149122807,3.850877181
18562,2012-08-13,150,141,2012,4,1,NA,0,4
18547,2012-08-14,78,127,2012,4,1,NA,0,4
18548,2012-08-14,61,25,2012,5,1,NA,0,5
18436,2012-08-14,50,84,2012,3,1,NA,0,3
18062,2012-08-14,100,470,2012,2,0.5,3,0.5,2.5
18451,2012-08-16,58,151,2012,4,0.944444444,5,0.05555556,4.055555578
15210,2012-08-16,140,179,2012,2,1,NA,0,2
16668,2012-08-17,50,29,2012,3,0.75,4,0.25,3.25
18450,2012-08-20,58,73,2012,3,0.568493151,4,0.43150685,3.431506852
16967,2012-08-20,52,44,2012,3,1,NA,0,3
16897,2012-08-20,59,17,2012,6,1,NA,0,6
16594,2012-08-20,50,99,2012,3,0.75,4,0.25,3.25
15135,2012-08-20,56,37,2012,6,0.81531532,5,0.184684685,5.815315343
16553,2012-08-21,50,26,2012,3,0.88461538,2,0.115384615,2.884615371
17093,2012-08-21,50,184,2012,4,0.60869565,3,0.391304348,3.608695643
17129,2012-08-21,76,148,2012,3,1,NA,0,3
16815,2012-08-21,54,77,2012,5,1,NA,0,5
18530,2012-08-22,266,388,2012,4,1,NA,0,4
16304,2012-08-22,117,57,2012,5,1,NA,0,5
18216,2012-08-23,100,147,2012,4,1,NA,0,4
18556,2012-08-23,65,132,2012,2,1,NA,0,2
16061,2012-08-23,150,124,2012,4,0.75,3,0.25,3.75
16982,2012-08-24,50,58,2012,5,0.75,3,0.25,4.5
14499,2012-08-24,63,28,2012,5,0.833333333,6,0.16666667,5.166666687
18534,2012-08-24,60,69,2012,5,1,NA,0,5
18412,2012-08-27,50,21,2012,5,1,NA,0,5
18539,2012-08-27,50,149,2012,3,1,NA,0,3
16824,2012-08-27,50,14,2012,5,1,NA,0,5
18559,2012-08-28,55,228,2012,2,0.666666667,3,0.33333333,2.333333323
18555,2012-08-28,50,55,2012,5,1,NA,0,5
18544,2012-08-28,109,60,2012,4,0.666666667,5,0.33333333,4.333333317
18541,2012-08-28,55,127,2012,3,1,NA,0,3
18540,2012-08-28,101,151,2012,3,0.905629139,4,0.09437086,3.094370857
18561,2012-08-29,53,70,2012,2,1,NA,0,2
18560,2012-08-29,50,17,2012,3,1,NA,0,3
18533,2012-08-29,50,79,2012,4,0.666666667,5,0.33333333,4.333333317
18214,2012-08-29,71,187,2012,3,1,NA,0,3
18553,2012-08-29,50,109,2012,6,1,NA,0,6
15266,2012-08-30,50,52,2012,4,0.944444444,5,0.05555556,4.055555578
16994,2012-08-30,50,174,2012,3,0.5,4,0.5,3.5
18549,2012-08-31,50,72,2012,5,1,NA,0,5
18550,2012-08-31,50,59,2012,5,1,NA,0,5
18551,2012-08-31,63,57,2012,2,1,NA,0,2
18622,2012-08-31,47,55,2012,3,1,NA,0,3
16265,2012-09-06,50,27,2012,3,1,NA,0,3
14470,2013-06-17,145,110,2013,4,0.56818182,3,0.431818182,3.568181825
16110,2013-06-17,150,59,2013,3,0.805084746,4,0.19491525,3.194915237
16670,2013-06-19,150,96,2013,5,1,NA,0,5
18212,2013-06-21,100,90,2013,3,1,NA,0,3
16730,2013-06-21,150,133,2013,2,1,NA,0,2
18464,2013-06-21,150,119,2013,2,1,NA,0,2
14741,2013-06-24,192,130,2013,5,1,NA,0,5
14362,2013-06-24,122,71,2013,5,1,NA,0,5
14740,2013-06-24,179,319,2013,3,0.5,4,0.5,3.5
16142,2013-06-24,132,92,2013,3,0.657142857,4,0.34285714,3.342857131
16260,2013-06-25,144,222,2013,3,0.96153846,2,0.038461538,2.961538457
15375,2013-06-25,109,222,2013,3,0.83333333,2,0.166666667,2.833333323
16261,2013-06-25,100,279,2013,2,0.731182796,3,0.2688172,2.268817191
15357,2013-06-25,120,201,2013,4,1,NA,0,4
14473,2013-06-26,120,124,2013,3,1,NA,0,3
14226,2013-06-26,103,311,2013,3,1,NA,0,3
14195,2013-06-27,146,118,2013,3,0.5,4,0.5,3.5
16141,2013-06-27,101,452,2013,4,1,NA,0,4
15994,2013-06-27,155,127,2013,3,1,NA,0,3
14394,2013-06-27,220,95,2013,4,1,NA,0,4
14395,2013-06-27,206,170,2013,4,1,NA,0,4
14486,2013-07-01,100,47,2013,4,1,NA,0,4
15999,2013-07-01,100,227,2013,5,1,NA,0,5
16136,2013-07-01,107,252,2013,5,1,NA,0,5
16137,2013-07-01,100,160,2013,5,1,NA,0,5
16079,2013-07-02,102,70,2013,3,0.5,4,0.5,3.5
17781,2013-07-02,101,19,2013,1,0.75,2,0.25,1.25
14719,2013-07-02,97,104,2013,4,1,NA,0,4
15796,2013-07-02,82,27,2013,2,0.75,3,0.25,2.25
14720,2013-07-02,105,152,2013,2,1,NA,0,2
16138,2013-07-03,150,49,2013,3,1,NA,0,3
15013,2013-07-03,150,352,2013,2,0.5,3,0.5,2.5
17124,2013-07-05,118,234,2013,3,1,NA,0,3
16335,2013-07-05,137,292,2013,3,1,NA,0,3
16114,2013-07-08,148,74,2013,2,0.5,3,0.5,2.5
16370,2013-07-08,112,188,2013,4,1,NA,0,4
16127,2013-07-08,101,155,2013,2,1,NA,0,2
15018,2013-07-09,85,389,2013,4,1,NA,0,4
15087,2013-07-09,150,122,2013,5,0.81147541,4,0.18852459,4.811475411
17313,2013-07-10,180,65,2013,5,1,NA,0,5
15315,2013-07-12,150,158,2013,3,1,NA,0,3
16119,2013-07-12,150,53,2013,3,1,NA,0,3
16112,2013-07-12,77,97,2013,4,0.666666667,5,0.31013746,4.286941596
14293,2013-07-15,168,310,2013,3,1,NA,0,3
15239,2013-07-15,100,46,2013,5,1,NA,0,5
16146,2013-07-15,125,88,2013,4,0.53787879,3,0.462121212,3.537878796
14316,2013-07-16,215,159,2013,4,0.726415094,5,0.27358491,4.273584927
15480,2013-07-16,150,319,2013,3,0.68181818,2,0.318181818,2.681818176
18476,2013-07-17,392,133,2013,2,0.5,3,0.5,2.5
14379,2013-07-19,230,90,2013,5,1,NA,0,5
18468,2013-07-19,100,209,2013,3,0.75,4,0.25,3.25
15015,2013-07-19,115,56,2013,5,1,NA,0,5
16510,2013-07-19,100,17,2013,6,1,NA,0,6
16528,2013-07-25,100,252,2013,5,1,NA,0,5
16139,2013-07-26,103,31,2013,3,0.55376344,2,0.446236559,2.553763438
16124,2013-07-26,101,27,2013,2,0.75,3,0.25,2.25
15005,2013-07-26,165,171,2013,4,0.68518519,3,0.314814815,3.685185204
14146,2013-07-30,100,364,2013,4,0.93956044,3,0.06043956,3.939560441
16131,2013-07-30,129,158,2013,3,1,NA,0,3
14221,2013-07-30,145,250,2013,4,0.54,5,0.46,4.46
15901,2013-08-01,105,20,2013,5,1,NA,0,5
16044,2013-08-01,100,25,2013,5,1,NA,0,5
15067,2013-08-01,123,129,2013,3,1,NA,0,3
18413,2013-08-02,150,49,2013,5,0.87414966,6,0.12585034,5.125850339
14727,2013-08-02,150,40,2013,6,1,NA,0,6
16594,2013-08-02,100,43,2013,2,0.5,3,0.5,2.5
14358,2013-08-15,150,134,2013,5,1,NA,0,5
16583,2013-08-15,110,237,2013,3,0.75,4,0.25,3.25
14792,2013-08-15,101,302,2013,3,1,NA,0,3
17201,2013-08-16,110,23,2013,5,1,NA,0,5
14290,2013-08-16,150,53,2013,5,0.5,6,0.5,5.5
15312,2013-08-16,147,215,2013,3,0.81395349,2,0.186046512,2.813953493
17312,2013-08-21,150,136,2013,3,1,NA,0,3
15499,2013-08-23,185,575,2013,3,1,NA,0,3
14484,2013-08-23,168,388,2013,3,0.93298969,2,0.067010309,2.932989689
14414,2013-08-26,189,151,2013,5,1,NA,0,5
14413,2013-08-26,160,174,2013,4,1,NA,0,4
16265,2013-08-28,280,104,2013,4,1,NA,0,4
14800,2013-09-03,184,720,2013,4,1,NA,0,4
14456,2013-09-03,133,427,2013,4,1,NA,0,4
18486,2013-09-04,160,172,2013,5,1,NA,0,5
14361,2013-09-06,215,443,2013,5,1,NA,0,5
14556,2013-09-06,103,483,2013,5,1,NA,0,5
14360,2013-09-06,120,41,2013,5,1,NA,0,5
19882,2016-05-25,150,42,2016,2,1,NA,0,2
19030,2016-05-25,50,23,2016,1,1,NA,0,1
17690,2016-06-02,115,37,2016,4,1,NA,0,4
19016,2016-06-03,170,227,2016,3,1,NA,0,3
15201,2016-06-03,88,256,2016,4,1,NA,0,4
18971,2016-06-08,91,112,2016,5,1,NA,0,5
19026,2016-06-08,125,71,2016,4,1,NA,0,4
15239,2016-06-08,99,116,2016,5,1,NA,0,5
14470,2016-06-09,115,124,2016,3,0.959677419,4,0.04032258,3.040322578
19021,2016-06-09,116,129,2016,5,1,NA,0,5
19024,2016-06-09,106,164,2016,2,0.847560976,3,0.15243902,2.152439011
16127,2016-06-10,100,48,2016,2,0.625,1,0.375,1.625
16124,2016-06-10,100,51,2016,3,0.96078431,2,0.039215686,2.960784303
16114,2016-06-10,100,24,2016,3,1,NA,0,3
14195,2016-06-15,100,162,2016,3,0.75,4,0.25,3.25
14361,2016-06-15,110,159,2016,4,1,NA,0,4
16110,2016-06-16,98,121,2016,1,0.615702479,2,0.38429752,1.384297519
16119,2016-06-16,100,109,2016,4,0.666666667,5,0.33333333,4.333333317
18867,2016-06-16,120,153,2016,3,1,NA,0,3
15005,2016-06-17,109,361,2016,3,1,NA,0,3
18881,2016-06-17,102,414,2016,3,0.68181818,2,0.318181818,2.681818176
